source,target,release_date,populairty
Carlos Vives,Sebastian Yatra,2017,74
FKJ,((( O ))),2017,66
Huncho Jack,Offset,2017,65
Travis Scott,Offset,2017,65
Avicii,Rita Ora,2017,72
Kygo,Justin Jesso,2017,72
Jacquees,DeJ Loaf,2017,64
Taylor Ray Holbrook,Colt Ford,2017,60
Taylor Ray Holbrook,Charlie Farley,2017,60
Colt Ford,Charlie Farley,2017,60
The Glitch Mob,Mako,2018,73
The Glitch Mob,The Word Alive,2018,73
Mako,The Word Alive,2018,73
A$AP Rocky,FKA twigs,2018,71
K-391,Emelie Hollow,2018,76
Young Thug,Jaden,2018,66
Brytiago,Daddy Yankee,2018,71
Brytiago,Ozuna,2018,71
Brytiago,Darell,2018,71
Brytiago,Anuel AA,2018,71
Daddy Yankee,Darell,2018,71
Darell,Anuel AA,2018,71
Kali Uchis,Steve Lacy,2018,66
Playboi Carti,Bryson Tiller,2018,64
YoungBoy Never Broke Again,Lil Baby,2018,62
YoungBoy Never Broke Again,Plies,2018,62
Lil Baby,Plies,2018,62
Denzel Curry,YBN Cordae,2018,66
Denzel Curry,Swavay,2018,66
YBN Cordae,Swavay,2018,66
JP Saxe,Charlotte Lawrence,2018,68
Andy Mineo,Lecrae,2018,64
Cardi B,Migos,2018,66
Jess Glynne,Jax Jones,2018,70
Playboi Carti,Nicki Minaj,2018,65
KIDS SEE GHOSTS,Pusha T,2018,66
convolk,guardin,2018,67
convolk,Jakkyboí,2018,67
convolk,9tails,2018,67
guardin,Jakkyboí,2018,67
guardin,9tails,2018,67
Jakkyboí,9tails,2018,67
Tay-K,BlocBoy JB,2018,64
XXXTENTACION,Judah,2018,67
Skye,XXXTENTACION,2019,70
Ari Lennox,J. Cole,2019,68
Rotimi,Wale,2019,71
Dreamville,Smino,2019,67
Dreamville,Saba,2019,67
EARTHGANG,J. Cole,2019,67
EARTHGANG,Smino,2019,67
EARTHGANG,Saba,2019,67
J. Cole,Smino,2019,67
J. Cole,Saba,2019,67
Swae Lee,Drake,2019,72
Usher,Ella Mai,2019,68
Kygo,Rita Ora,2019,76
James Blake,Travis Scott,2019,70
James Blake,Metro Boomin,2019,70
Travis Scott,Metro Boomin,2019,70
Labrinth,Zendaya,2019,71
Bea Miller,6LACK,2019,69
Gabrielle Aplin,JP Cooper,2019,72
DaniLeigh,G-Eazy,2019,70
Flume,Vera Blue,2019,74
The Chainsmokers,Kygo,2019,76
Summer Walker,London On Da Track,2019,69
Summer Walker,Chris Brown,2019,69
London On Da Track,Chris Brown,2019,69
blackbear,Tiny Meat Gang,2019,68
Yung Gravy,Pouya,2019,67
Yung Gravy,Ramirez,2019,67
Yung Gravy,TrippyThaKid,2019,67
Pouya,Ramirez,2019,67
Pouya,TrippyThaKid,2019,67
Ramirez,TrippyThaKid,2019,67
Bad Bunny,Mr Eazi,2019,73
Lil Yachty,Danny Towers,2019,66
Lil Yachty,Ski Mask The Slump God,2019,66
Danny Towers,Ski Mask The Slump God,2019,66
GNAR,Lil Skies,2019,67
GNAR,Craig Xen,2019,67
Lil Skies,Craig Xen,2019,67
Five Finger Death Punch,Kenny Wayne Shepherd,2019,64
Five Finger Death Punch,Brantley Gilbert,2019,64
Five Finger Death Punch,Brian May,2019,64
Kenny Wayne Shepherd,Brantley Gilbert,2019,64
Kenny Wayne Shepherd,Brian May,2019,64
Brantley Gilbert,Brian May,2019,64
Lost Kings,Wiz Khalifa,2019,66
Lost Kings,Social House,2019,66
Wiz Khalifa,Social House,2019,66
Cautious Clay,Still Woozy,2020,64
Cautious Clay,Claud,2020,64
Still Woozy,Claud,2020,64
NAV,Quavo,2020,68
Casper Magico,Anuel AA,2020,82
Kehlani,James Blake,2020,67
CNCO,Natti Natasha,2020,76
Natti Natasha,Nicky Jam,2020,76
Natti Natasha,Myke Towers,2020,76
Natti Natasha,DJ Luian,2020,76
Nicky Jam,Manuel Turizo,2020,76
Nicky Jam,Myke Towers,2020,76
Nicky Jam,DJ Luian,2020,76
Manuel Turizo,Myke Towers,2020,76
Manuel Turizo,DJ Luian,2020,76
Myke Towers,DJ Luian,2020,76
Kiana Ledé,Lucky Daye,2020,69
Jessie Reyez,Eminem,2020,72
Lauv,Sofia Reyes,2020,35
Lauv,Alessia Cara,2020,35
Sleepy Hallow,Fivio Foreign,2020,63
John Legend,David Guetta,2020,74
BRONSON,Golden Features,2020,69
Doja Cat,Jax Jones,2020,71
Kiana Ledé,Ari Lennox,2020,68
Lil Wayne,Doja Cat,2020,68
Frédéric Chopin,Leopold Godowsky,1926,0
Frédéric Chopin,Martha Argerich,1926,0
Giuseppe Verdi,Mattia Battistini,1928,0
Mattia Battistini,Unknown Orchestra,1928,0
Roger Quilter,Owen Brannigan,1928,0
Gioachino Rossini,Unknown Orchestra,1928,0
Franz von Suppé,Vienna State Opera Orchestra,1929,0
Claude Debussy,Georg Kulenkampff,1935,3
Claude Debussy,Franz Rupp,1935,3
Georges Bizet,Orchestra,1941,0
Patti Austin,Dave Koz,1941,3
Antonio Francisco Braga,Bidu Sayão,1942,0
Alban Berg,Jessye Norman,1942,0
Alban Berg,Pierre Boulez,1942,0
Alban Berg,London Symphony Orchestra,1942,0
Jessye Norman,Pierre Boulez,1942,0
Jessye Norman,London Symphony Orchestra,1942,0
Pierre Boulez,London Symphony Orchestra,1942,0
Dinah Washington,Aretha Franklin,1942,0
Nikolai Rimsky-Korsakov,Arcadi Volodos,1945,1
Henryk Wieniawski,Yehudi Menuhin,1945,0
Gioachino Rossini,Samuel Adler,1947,1
Fats Navarro,Buddy Rich,1947,0
George Frideric Handel,Robert Merrill,1949,0
Lester Young,Nat King Cole,1949,0
Lester Young,Buddy Rich,1949,0
Nat King Cole,Buddy Rich,1949,0
Gioachino Rossini,London Philharmonic Orchestra,1949,0
Frank Miller,Julius Baker,1950,0
Antonín Dvořák,Inge Borkh,1951,0
Johann Strauss II,Arturo Toscanini,1951,0
Charles Gounod,Jussi Björling,1951,0
Aldo Protti,Renata Tebaldi,1952,0
Aldo Protti,Ebe Stignani,1952,0
Bedřich Smetana,Chicago Symphony Orchestra,1952,0
Igor Stravinsky,Martha Mödl,1953,0
Martha Mödl,Sir Peter Pears,1953,0
Thomas Morley,Jennifer Vyvyan,1953,0
Alexander Borodin,Fritz Reiner,1954,4
Andrés Segovia,Frédéric Chopin,1954,3
Richard Wagner,Concertgebouworkest,1955,9
Richard Wagner,Riccardo Chailly,1955,9
Giuseppe Di Stefano,Hilde Gueden,1955,11
Alban Berg,Glenn Gould,1959,21
Hector Berlioz,Cleveland Orchestra,1961,17
Hector Berlioz,Lorin Maazel,1961,17
Christoph Willibald Gluck,Teresa Berganza,1961,24
Dee Dee Sharp,Chubby Checker,1962,19
Miles Davis,Jimmy Cobb,1962,17
Miles Davis,Hank Mobley,1962,17
Jimmy Cobb,Hank Mobley,1962,17
Paul Chambers,Hank Mobley,1962,17
Wynton Kelly,Hank Mobley,1962,17
Giacomo Puccini,Giuseppe Taddei,1963,25
Leontyne Price,Giuseppe Taddei,1963,25
Leontyne Price,Wiener Philharmoniker,1963,25
Leontyne Price,Herbert von Karajan,1963,25
Giuseppe Taddei,Wiener Philharmoniker,1963,25
Giuseppe Taddei,Herbert von Karajan,1963,25
Johann Sebastian Bach,Maurice Gendron,1964,24
Judy Garland,Barbra Streisand,1964,16
Richard Strauss,Luciano Pavarotti,1969,36
Wolfgang Amadeus Mozart,Cristina Deutekom,1970,34
Cristina Deutekom,Wiener Philharmoniker,1970,34
Richard Wagner,Helga Dernesch,1971,38
Helga Dernesch,Vienna State Opera Chorus,1971,38
Helga Dernesch,Wiener Philharmoniker,1971,38
Don Cherry,Okay Temiz,1972,35
Eric Clapton,Duane Allman,1972,31
Bill Evans,Eddie Gómez,1975,35
Maria Bethânia,Gal Costa,1978,41
Sparks,Jane Wiedlin,1983,31
Dave Grusin,Randy Goodrum,1984,39
Dave Grusin,Marcus Miller,1984,39
Randy Goodrum,Marcus Miller,1984,39
Gregory Isaacs,Dennis Brown,1985,34
Michael Jackson,Pitbull,1987,41
Michael Jackson,Nero,1987,40
Willie Nelson,George Jones,1987,33
Big Daddy Kane,Kool G Rap,1988,33
Big Daddy Kane,Masta Ace,1988,33
Kool G Rap,Masta Ace,1988,33
Frédéric Chopin,Stanislav Bunin,1988,41
The Dickey Betts Band,Dickey Betts,1988,32
Quincy Jones,Ray Charles,1989,39
Ray Charles,Chaka Khan,1989,39
Sergei Rachmaninoff,Mischa Maisky,1990,42
Luciano Pavarotti,James Levine,1990,40
A Tribe Called Quest,CeeLo Green,1990,36
Claude Debussy,Mitsuko Uchida,1990,40
Travis Tritt,Little Feat,1991,36
Heavy D & The Boyz,Pete Rock,1991,36
Robert Schumann,Alfred Brendel,1992,42
Michael W. Smith,Amy Grant,1992,45
Whitney Houston,Bobby Brown,1992,38
Domenico Scarlatti,Ivo Pogorelich,1992,42
Boyz II Men,Brian McKnight,1993,35
B.B. King,Robert Cray,1993,44
Gabriel Fauré,Anne-Sophie Mutter,1993,45
Gabriel Fauré,Wiener Philharmoniker,1993,45
Gabriel Fauré,James Levine,1993,45
Anne-Sophie Mutter,Wiener Philharmoniker,1993,45
Anne-Sophie Mutter,James Levine,1993,45
Wiener Philharmoniker,James Levine,1993,45
Johannes Brahms,Idil Biret,1994,42
Vicious,Doug E. Fresh,1994,40
Quincy Jones,Babyface,1995,45
Babyface,Tamia,1995,45
Method Man,Masta Killa,1995,40
RZA,Masta Killa,1995,40
Nick Cave & The Bad Seeds,Kylie Minogue,1996,59
Funkadelic,Digital Underground,1996,40
Playero,Don Chezina,1996,44
Playero,Rey Pirin,1996,44
Daddy Yankee,Don Chezina,1996,44
Daddy Yankee,Rey Pirin,1996,44
Don Chezina,Rey Pirin,1996,44
Kenny G,Michael Bolton,1997,48
Nate Dogg,Snoop Dogg,1998,43
Franz Joseph Haydn,Steven Isserlis,1998,44
Franz Joseph Haydn,Sir Roger Norrington,1998,44
Steven Isserlis,Sir Roger Norrington,1998,44
Jermaine Dupri,Mariah Carey,1998,42
Bone Thugs-N-Harmony,Mariah Carey,1998,43
C-Murder,Bun B,1998,38
C-Murder,Pimp C,1998,38
Bun B,Master P,1998,38
Mr. Scruff,Sneaky,1999,52
Dr. Dre,Mel-Man,1999,47
Mos Def,Busta Rhymes,1999,45
The Roots,Jill Scott,1999,40
John Prine,Lucinda Williams,1999,41
Wolfgang Amadeus Mozart,Natalie Dessay,2000,49
Wolfgang Amadeus Mozart,Orchestra of the Age of Enlightenment,2000,49
Natalie Dessay,Orchestra of the Age of Enlightenment,2000,49
Ludwig van Beethoven,Riccardo Muti,2000,49
Philadelphia Orchestra,Riccardo Muti,2000,49
Zion I,The Grouch,2000,40
Bow Wow,Snoop Dogg,2000,39
Nivea,Lil Jon,2001,43
Nivea,Youngbloodz,2001,43
Boney James,Jaheim,2001,42
Too $hort,Ludacris,2001,42
Too $hort,Lil Jon & The East Side Boyz,2001,42
Ludacris,Lil Jon & The East Side Boyz,2001,42
Howard Shore,Elizabeth Fraser,2001,50
David Bowie,Pat Metheny Group,2002,43
Linkin Park,Chali 2na,2002,41
Linkin Park,The Alchemist,2002,41
Chali 2na,The Alchemist,2002,41
Styles P,Pharoahe Monch,2002,46
Shaggy,Janet Jackson,2002,47
Ja Rule,Bobby Brown,2002,42
Obie Trice,Lloyd Banks,2003,48
Nina Simone,Felix Da Housecat,2003,57
Immortal Technique,Poison Pen,2003,47
Immortal Technique,Pumpkinhead,2003,47
Immortal Technique,Diabolic,2003,47
Immortal Technique,C-Rayz Walz,2003,47
Immortal Technique,Tonedeff,2003,47
Poison Pen,Pumpkinhead,2003,47
Poison Pen,Diabolic,2003,47
Poison Pen,C-Rayz Walz,2003,47
Poison Pen,Tonedeff,2003,47
Pumpkinhead,Diabolic,2003,47
Pumpkinhead,C-Rayz Walz,2003,47
Pumpkinhead,Tonedeff,2003,47
Diabolic,C-Rayz Walz,2003,47
Diabolic,Tonedeff,2003,47
C-Rayz Walz,Tonedeff,2003,47
Method Man,Busta Rhymes,2004,52
Ja Rule,Lloyd,2004,52
Wolfgang Amadeus Mozart,Hilary Hahn,2005,45
Danger Doom,MF DOOM,2005,48
Common,Kanye West,2005,47
Remy Ma,Ne-Yo,2006,47
Steven Isserlis,Stephen Hough,2006,49
Snoop Dogg,Dr. Dre,2006,55
Moloko,Boris Dlugosch,2006,64
Justin Timberlake,Three 6 Mafia,2006,50
Timbaland,Three 6 Mafia,2006,50
Lil Cuete,Fingazz,2006,44
Jeezy,Z-Ro,2006,50
Diddy,Nicole Scherzinger,2006,53
DJ Drama,Lil Wayne,2007,46
DJ Drama,Willie The Kid,2007,46
DJ Drama,Freeway,2007,46
DJ Drama,T.I.,2007,46
Lil Wayne,Willie The Kid,2007,46
Lil Wayne,Freeway,2007,46
Lil Wayne,T.I.,2007,46
Willie The Kid,Freeway,2007,46
Willie The Kid,T.I.,2007,46
Freeway,T.I.,2007,46
Apocalyptica,Corey Taylor,2007,54
The Notorious B.I.G.,Fabolous,2007,50
The Notorious B.I.G.,Nate Dogg,2007,50
Busta Rhymes,Nate Dogg,2007,50
Busta Rhymes,Snoop Dogg,2007,50
Fabolous,Nate Dogg,2007,50
Fabolous,Snoop Dogg,2007,50
Trina,Killer Mike,2008,45
Nelly,Ashanti,2008,46
Plies,Jamie Foxx,2008,45
Plies,The-Dream,2008,45
Jamie Foxx,The-Dream,2008,45
JAY-Z,T.I.,2008,48
Chamillionaire,Ludacris,2009,46
Andre Legacy,Dirt Nasty,2009,46
Andre Legacy,Cisco Adler,2009,46
Dirt Nasty,Cisco Adler,2009,46
Boosie Badazz,Mouse,2009,45
Foxx,Mouse,2009,45
Jim Jones,Ron Browz,2009,47
Ron Browz,Juelz Santana,2009,47
Mike Posner,Jackie Chain,2009,48
Jackie Chain,Big Sean,2009,48
Wale,Lady Gaga,2009,49
Lloyd Banks,Kanye West,2010,48
Lloyd Banks,Swizz Beatz,2010,48
Lloyd Banks,Fabolous,2010,48
Swizz Beatz,Fabolous,2010,48
Enrique Iglesias,Usher,2010,50
Passenger,Boy & Bear,2010,55
Kendrick Lamar,Jhené Aiko,2010,50
Daniel Merriweather,Adele,2010,47
Demi Lovato,Meaghan Martin,2010,53
Meaghan Martin,Alyson Stoner,2010,53
Tony Dize,Don Omar,2010,61
Don Omar,Ken-Y,2010,61
Afrojack,Steve Aoki,2011,47
Jeezy,Future,2011,48
Tony Dize,Zion & Lennox,2011,49
J. Cole,JAY-Z,2011,50
Big Time Rush,Mann,2011,50
Aqualung,Lucy Schwartz,2011,47
Skrillex,The Doors,2011,55
Big Sean,Wiz Khalifa,2011,48
Big Sean,Chiddy Bang,2011,48
Wiz Khalifa,Chiddy Bang,2011,48
Simple Plan,Sean Paul,2012,49
Nicki Minaj,Cassie,2012,50
Calvin Harris,Example,2012,64
Reyli Barba,Yuridia,2012,63
Daddy Yankee,Prince Royce,2012,61
Chief Keef,Soulja Boy,2012,51
Sergei Rachmaninoff,Valentina Lisitsa,2012,57
Valentina Lisitsa,London Symphony Orchestra,2012,57
Andy Mineo,Trip Lee,2013,51
KB,Trip Lee,2013,51
Nipsey Hussle,Dubb,2013,51
Jason Derulo,Tyga,2013,50
J. Cole,50 Cent,2013,55
J. Cole,Bas,2013,55
50 Cent,Bas,2013,55
I4NI,Bubba Sparxxx,2013,50
M83,Susanne Sundfør,2013,59
Childish Gambino,Azealia Banks,2013,53
Juicy J,Big Sean,2013,51
Juicy J,Jeezy,2013,51
Big Sean,Jeezy,2013,51
2 Chainz,Pharrell Williams,2013,49
Kid Cudi,Too $hort,2013,51
Ciara,Nicki Minaj,2013,54
A$AP Rocky,Santigold,2013,54
Baby Bash,Z-Ro,2014,54
Baby Bash,Berner,2014,54
Baby Bash,Baby E,2014,54
Z-Ro,Berner,2014,54
Z-Ro,Baby E,2014,54
Berner,Baby E,2014,54
Luis Fonsi,Juan Luis Guerra 4.40,2014,66
Dimitri Vegas & Like Mike,Martin Garrix,2014,58
Ariana Grande,Cashmere Cat,2014,58
Lil Jon,Tyga,2014,57
Daniel Hope,Andre de Ridder,2014,52
Rick Ross,The Weeknd,2014,56
Charlie Farley,The Lacs,2014,52
Bassnectar,W. Darling,2014,56
Moonshine Bandits,Colt Ford,2014,52
Moonshine Bandits,Sarah Ross,2014,52
Moonshine Bandits,Charlie Farley,2014,52
Colt Ford,Sarah Ross,2014,52
Sarah Ross,Charlie Farley,2014,52
Syn Cole,Kygo,2014,60
Warren Haynes,Derek Trucks,2014,53
Warren Haynes,Susan Tedeschi,2014,53
Warren Haynes,Devon Allman,2014,53
Warren Haynes,Brantley Gilbert,2014,53
Warren Haynes,Dr. John,2014,53
Warren Haynes,Pat Monahan,2014,53
Warren Haynes,John Hiatt,2014,53
Warren Haynes,Taj Mahal,2014,53
Warren Haynes,Gregg Allman,2014,53
Warren Haynes,Widespread Panic,2014,53
Warren Haynes,Trace Adkins,2014,53
Warren Haynes,Vince Gill,2014,53
Warren Haynes,Martina McBride,2014,53
Warren Haynes,Eric Church,2014,53
Warren Haynes,Jackson Browne,2014,53
Warren Haynes,Zac Brown,2014,53
Warren Haynes,The Allman Brothers Band,2014,53
Derek Trucks,Susan Tedeschi,2014,53
Derek Trucks,Devon Allman,2014,53
Derek Trucks,Brantley Gilbert,2014,53
Derek Trucks,Dr. John,2014,53
Derek Trucks,Pat Monahan,2014,53
Derek Trucks,John Hiatt,2014,53
Derek Trucks,Taj Mahal,2014,53
Derek Trucks,Gregg Allman,2014,53
Derek Trucks,Widespread Panic,2014,53
Derek Trucks,Trace Adkins,2014,53
Derek Trucks,Vince Gill,2014,53
Derek Trucks,Martina McBride,2014,53
Derek Trucks,Eric Church,2014,53
Derek Trucks,Jackson Browne,2014,53
Derek Trucks,Zac Brown,2014,53
Derek Trucks,The Allman Brothers Band,2014,53
Susan Tedeschi,Devon Allman,2014,53
Susan Tedeschi,Brantley Gilbert,2014,53
Susan Tedeschi,Dr. John,2014,53
Susan Tedeschi,Pat Monahan,2014,53
Susan Tedeschi,John Hiatt,2014,53
Susan Tedeschi,Taj Mahal,2014,53
Susan Tedeschi,Gregg Allman,2014,53
Susan Tedeschi,Widespread Panic,2014,53
Susan Tedeschi,Trace Adkins,2014,53
Susan Tedeschi,Vince Gill,2014,53
Susan Tedeschi,Martina McBride,2014,53
Susan Tedeschi,Eric Church,2014,53
Susan Tedeschi,Jackson Browne,2014,53
Susan Tedeschi,Zac Brown,2014,53
Susan Tedeschi,The Allman Brothers Band,2014,53
Devon Allman,Brantley Gilbert,2014,53
Devon Allman,Dr. John,2014,53
Devon Allman,Pat Monahan,2014,53
Devon Allman,John Hiatt,2014,53
Devon Allman,Taj Mahal,2014,53
Devon Allman,Gregg Allman,2014,53
Devon Allman,Widespread Panic,2014,53
Devon Allman,Trace Adkins,2014,53
Devon Allman,Vince Gill,2014,53
Devon Allman,Martina McBride,2014,53
Devon Allman,Eric Church,2014,53
Devon Allman,Jackson Browne,2014,53
Devon Allman,Zac Brown,2014,53
Devon Allman,The Allman Brothers Band,2014,53
Brantley Gilbert,Dr. John,2014,53
Brantley Gilbert,Pat Monahan,2014,53
Brantley Gilbert,John Hiatt,2014,53
Brantley Gilbert,Taj Mahal,2014,53
Brantley Gilbert,Gregg Allman,2014,53
Brantley Gilbert,Widespread Panic,2014,53
Brantley Gilbert,Trace Adkins,2014,53
Brantley Gilbert,Vince Gill,2014,53
Brantley Gilbert,Martina McBride,2014,53
Brantley Gilbert,Eric Church,2014,53
Brantley Gilbert,Jackson Browne,2014,53
Brantley Gilbert,Zac Brown,2014,53
Brantley Gilbert,The Allman Brothers Band,2014,53
Dr. John,Pat Monahan,2014,53
Dr. John,John Hiatt,2014,53
Dr. John,Taj Mahal,2014,53
Dr. John,Gregg Allman,2014,53
Dr. John,Widespread Panic,2014,53
Dr. John,Trace Adkins,2014,53
Dr. John,Vince Gill,2014,53
Dr. John,Martina McBride,2014,53
Dr. John,Eric Church,2014,53
Dr. John,Jackson Browne,2014,53
Dr. John,Zac Brown,2014,53
Dr. John,The Allman Brothers Band,2014,53
Pat Monahan,John Hiatt,2014,53
Pat Monahan,Taj Mahal,2014,53
Pat Monahan,Gregg Allman,2014,53
Pat Monahan,Widespread Panic,2014,53
Pat Monahan,Trace Adkins,2014,53
Pat Monahan,Vince Gill,2014,53
Pat Monahan,Martina McBride,2014,53
Pat Monahan,Eric Church,2014,53
Pat Monahan,Jackson Browne,2014,53
Pat Monahan,Zac Brown,2014,53
Pat Monahan,The Allman Brothers Band,2014,53
John Hiatt,Taj Mahal,2014,53
John Hiatt,Gregg Allman,2014,53
John Hiatt,Widespread Panic,2014,53
John Hiatt,Trace Adkins,2014,53
John Hiatt,Vince Gill,2014,53
John Hiatt,Martina McBride,2014,53
John Hiatt,Eric Church,2014,53
John Hiatt,Jackson Browne,2014,53
John Hiatt,Zac Brown,2014,53
John Hiatt,The Allman Brothers Band,2014,53
Taj Mahal,Gregg Allman,2014,53
Taj Mahal,Widespread Panic,2014,53
Taj Mahal,Trace Adkins,2014,53
Taj Mahal,Vince Gill,2014,53
Taj Mahal,Martina McBride,2014,53
Taj Mahal,Eric Church,2014,53
Taj Mahal,Jackson Browne,2014,53
Taj Mahal,Zac Brown,2014,53
Taj Mahal,The Allman Brothers Band,2014,53
Gregg Allman,Widespread Panic,2014,53
Gregg Allman,Trace Adkins,2014,53
Gregg Allman,Vince Gill,2014,53
Gregg Allman,Martina McBride,2014,53
Gregg Allman,Eric Church,2014,53
Gregg Allman,Jackson Browne,2014,53
Gregg Allman,Zac Brown,2014,53
Gregg Allman,The Allman Brothers Band,2014,53
Widespread Panic,Trace Adkins,2014,53
Widespread Panic,Vince Gill,2014,53
Widespread Panic,Martina McBride,2014,53
Widespread Panic,Eric Church,2014,53
Widespread Panic,Jackson Browne,2014,53
Widespread Panic,Zac Brown,2014,53
Widespread Panic,The Allman Brothers Band,2014,53
Trace Adkins,Vince Gill,2014,53
Trace Adkins,Martina McBride,2014,53
Trace Adkins,Eric Church,2014,53
Trace Adkins,Jackson Browne,2014,53
Trace Adkins,Zac Brown,2014,53
Trace Adkins,The Allman Brothers Band,2014,53
Vince Gill,Eric Church,2014,53
Vince Gill,Jackson Browne,2014,53
Vince Gill,Zac Brown,2014,53
Vince Gill,The Allman Brothers Band,2014,53
Martina McBride,Eric Church,2014,53
Martina McBride,Jackson Browne,2014,53
Martina McBride,Zac Brown,2014,53
Martina McBride,The Allman Brothers Band,2014,53
Eric Church,Jackson Browne,2014,53
Eric Church,Zac Brown,2014,53
Eric Church,The Allman Brothers Band,2014,53
Jackson Browne,Zac Brown,2014,53
Jackson Browne,The Allman Brothers Band,2014,53
Zac Brown,The Allman Brothers Band,2014,53
Noel Torres,Gerardo Ortiz,2014,56
Big Sean,Ty Dolla $ign,2015,56
Chris Brown,Ty Dolla $ign,2015,56
Mike WiLL Made-It,The Weeknd,2015,57
Mike WiLL Made-It,Swae Lee,2015,57
The Weeknd,Swae Lee,2015,57
Swae Lee,Future,2015,57
Jetta,Matstubs,2015,66
Colter Wall,The Dead South,2015,56
DRAM,SZA,2015,57
Vic Mensa,Kanye West,2015,58
Moonshine Bandits,Redneck Souljers,2015,55
Moonshine Bandits,Bubba Sparxxx,2015,55
Moonshine Bandits,Demun Jones,2015,55
Moonshine Bandits,Moccasin Creek,2015,55
Moonshine Bandits,Lenny Cooper,2015,55
Redneck Souljers,Bubba Sparxxx,2015,55
Redneck Souljers,Demun Jones,2015,55
Redneck Souljers,The Lacs,2015,55
Redneck Souljers,Moccasin Creek,2015,55
Redneck Souljers,Lenny Cooper,2015,55
Bubba Sparxxx,Demun Jones,2015,55
Bubba Sparxxx,The Lacs,2015,55
Bubba Sparxxx,Moccasin Creek,2015,55
Bubba Sparxxx,Lenny Cooper,2015,55
Demun Jones,The Lacs,2015,55
Demun Jones,Moccasin Creek,2015,55
Demun Jones,Lenny Cooper,2015,55
The Lacs,Moccasin Creek,2015,55
The Lacs,Lenny Cooper,2015,55
Moccasin Creek,Lenny Cooper,2015,55
Jack Ü,AlunaGeorge,2015,62
Skrillex,AlunaGeorge,2015,62
Diplo,AlunaGeorge,2015,62
Kygo,Ella Henderson,2015,65
Machine Gun Kelly,Victoria Monét,2015,58
Tove Styrke,Vanic,2015,60
Skizzy Mars,G-Eazy,2015,55
Skizzy Mars,Olivver the Kid,2015,55
G-Eazy,Olivver the Kid,2015,55
Travis Scott,ScHoolboy Q,2015,58
GRiZ,Big Wild,2015,55
GRiZ,Talib Kweli,2015,55
Big Wild,Talib Kweli,2015,55
Roy Woods,MadeinTYO,2016,60
DEAN,Gaeko,2016,64
Usher,Young Thug,2016,59
Big Gigantic,Pell,2016,57
Whethan,Ashe,2016,58
Young Dolph,T.I.,2016,55
Nathan Sykes,Ariana Grande,2016,56
Gryffin,Bipolar Sunshine,2016,60
Bastille,Don Diablo,2016,59
Bad Bunny,Baby Rasta,2017,68
Bad Bunny,Brytiago,2017,68
DJ Luian,Arcangel,2017,68
DJ Luian,Bryant Myers,2017,68
DJ Luian,Noriel,2017,68
DJ Luian,Baby Rasta,2017,68
Arcangel,Bryant Myers,2017,68
Arcangel,Baby Rasta,2017,68
Almighty,Noriel,2017,68
Almighty,Baby Rasta,2017,68
Almighty,Brytiago,2017,68
Bryant Myers,Baby Rasta,2017,68
Bryant Myers,Brytiago,2017,68
Noriel,Brytiago,2017,68
Baby Rasta,Brytiago,2017,68
Lana Del Rey,The Weeknd,2017,69
Calvin Harris,Kehlani,2017,63
Calvin Harris,Lil Yachty,2017,63
Kehlani,Lil Yachty,2017,63
Nicki Minaj,Oh Wonder,2017,63
Lana Del Rey,Playboi Carti,2017,66
Lorde,Khalid,2017,66
Lorde,Post Malone,2017,66
Lorde,SZA,2017,66
Khalid,Post Malone,2017,66
Khalid,SZA,2017,66
Post Malone,SZA,2017,66
Mozzy,Yhung T.O.,2017,60
Mozzy,Too $hort,2017,60
Mozzy,DCMBR,2017,60
Yhung T.O.,Too $hort,2017,60
Yhung T.O.,DCMBR,2017,60
Too $hort,DCMBR,2017,60
Big Wild,Hundred Waters,2017,59
XXXTENTACION,Killstation,2017,64
Ty Dolla $ign,Lil Wayne,2017,63
Ty Dolla $ign,The-Dream,2017,63
Lil Wayne,The-Dream,2017,63
Enrique Iglesias,Zion & Lennox,2017,74
SiR,Masego,2017,63
Jazmine Sullivan,Bryson Tiller,2017,61
TheFatRat,Anjulie,2017,69
Future,Rihanna,2017,64
Kap G,Lil Uzi Vert,2017,61
Kap G,Gunna,2017,61
Kasbo,Chelsea Cutler,2017,61
Ella Mai,Chris Brown,2018,68
Dan + Shay,Kelly Clarkson,2018,63
Daddy Yankee,Becky G,2018,71
Natti Natasha,Becky G,2018,71
Natti Natasha,Bad Bunny,2018,71
Lil Yachty,Trippie Redd,2018,66
Shawn Mendes,Khalid,2018,71
6ix9ine,Fetty Wap,2018,68
Fetty Wap,A Boogie Wit da Hoodie,2018,68
Lenin Ramírez,Gerardo Ortiz,2018,69
Lenin Ramírez,Jesús Chairez,2018,69
Gerardo Ortiz,Jesús Chairez,2018,69
Valee,Jeremih,2018,65
Lil Xan,Lil Skies,2018,66
ayokay,Jeremy Zucker,2018,66
Charlie Puth,Kehlani,2018,69
Matt Ox,Key!,2018,64
Upchurch,Colt Ford,2018,62
Only The Family,Lil Durk,2018,62
Khalid,Empress Of,2018,69
Mark Ronson,Miley Cyrus,2018,76
Young Thug,Elton John,2018,63
pewdiepie,Party in Backyard,2018,69
Doobie,Caskey,2018,61
ayokay,Nightly,2018,64
Jessie James Decker,Randy Houser,2018,63
A$AP Rocky,T.I.,2018,65
A$AP Rocky,Kid Cudi,2018,65
Moby,T.I.,2018,65
Moby,Kid Cudi,2018,65
