Id,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,mode,count,genres,filtered_genre,gender,race,api,black,hispanic,white,populairty
Count Basie,0.769420548,0.555864726,195040.7175,0.357715068,0.2143368,0.182035788,-12.18780137,0.065634418,123.0257962,0.609543493,5,1,584,"['adult standards', 'bebop', 'big band', 'cool jazz', 'jazz', 'jazz piano', 'lounge', 'stride', 'swing', 'vocal jazz']",Jazz,unknown,white,0.00185032,0.09650577,0.013762055,0.8878818,13.18835616
Counting Crows,0.342596867,0.487048193,264463.0241,0.647506024,0.006461116,0.195103614,-7.279409639,0.044101205,119.4485422,0.459720482,0,1,83,"['alternative rock', 'neo mellow', 'pop rock', 'post-grunge', 'rock']",Pop,unknown,white,0.004198543,0.20613872,0.01551388,0.77414894,45.78313253
Courtney Love,0.000172,0.474,241600,0.853,0.00121,0.109,-3.775,0.12,170.076,0.559,8,1,2,['alternative rock'],Rock,female,white,0.005860381,0.040318374,0.014856106,0.9389652,47
Cousin Emmy,0.7445,0.541,113760,0.3395,0.000175,0.12375,-19.174,0.0466,138.439,0.3095,11,1,4,"['kentucky mountain folk', 'old-time']",Oldies,female,white,0.001642261,0.054115262,0.013548977,0.93069357,29
Cousin Stizz,0.0336,0.828,242653,0.49,2.71E-05,0.0867,-9.278,0.0593,107.968,0.279,11,1,2,"['boston hip hop', 'deep underground hip hop', 'rap', 'trap', 'underground hip hop', 'vapor trap']",Hip-hop,unknown,white,0.003554859,0.106965445,0.008045401,0.88143426,56
Cowboy Troy,0.0728,0.709,196812,0.948,0,0.214,-3.388,0.0992,128.051,0.679,11,0,1,"['country', 'country rap', 'country road', 'redneck']",Country,male,white,0.003294479,0.032548305,0.013112247,0.95104504,43
Cozz,0.0708,0.681,236654.75,0.79425,0,0.31125,-5.0395,0.23775,130.738,0.5975,10,0,4,"['rap', 'underground hip hop']",Hip-hop,unknown,white,0.003837046,0.26212037,0.011953429,0.7220892,55.25
Craig David,0.247526667,0.624466667,238793,0.709533333,0.001176024,0.150973333,-6.749333333,0.05988,106.4599333,0.742666667,4,0,15,"['british soul', 'dance pop', 'pop', 'pop rap', 'r&b', 'tropical house', 'urban contemporary']",EDM,male,white,0.028632952,0.2593681,0.02354603,0.68845296,59.13333333
Craig Mack,0.288283077,0.676153846,266302.5385,0.662538462,2.62E-05,0.151030769,-7.824769231,0.343538462,118.9747692,0.683692308,9,1,13,"['gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'rap']",Hip-hop,male,white,0.004632171,0.27685827,0.018641533,0.699868,47.53846154
Craig Xen,0.141,0.762,167520,0.709,0,0.0798,-5.333,0.337,174.041,0.537,11,1,2,"['dark trap', 'emo rap', 'underground hip hop', 'vapor trap']",Hip-hop,male,white,0.004336562,0.12685443,0.022114493,0.8466945,67
Crazy Horse,0.298516731,0.449557692,303968.8269,0.559425,0.030710403,0.397067308,-11.06559615,0.038194231,120.5073846,0.469673077,7,1,104,"['country rock', 'folk rock', 'roots rock']",Country,unknown,white,0.002618958,0.029049251,0.016558103,0.9517737,37.80769231
Crime Mob,0.256,0.8614,212666.8,0.7068,2.69E-05,0.28548,-5.5564,0.2846,92.0156,0.7342,6,1,5,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Hip-hop,unknown,white,0.00454649,0.014372854,0.012079362,0.96900123,51.8
Cristian Castro,0.427308333,0.565333333,260786.6667,0.622083333,0.000662683,0.17255,-6.69425,0.03115,107.3460833,0.407,7,1,24,"['latin', 'latin arena pop', 'latin pop', 'rock en espanol']",Pop,male,white,0.009905179,0.029431742,0.076248646,0.88441443,55.41666667
Cristina Deutekom,0.888,0.402,173960,0.228,0.000627,0.329,-17.104,0.0552,142.662,0.173,5,1,1,['classical soprano'],Classical,female,white,0.006098622,0.006049661,0.017606016,0.9702458,34
Crunchy Black,0.0181,0.838,261933,0.793,1.49E-06,0.106,-5.47,0.0773,160.003,0.8,11,0,2,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'trap']",Hip-hop,unknown,white,0.003799685,0.12361583,0.010847819,0.86173666,46
Crush,0.644333333,0.56,226422.3333,0.447,0,0.186666667,-5.986333333,0.029766667,105.0096667,0.328333333,10,1,3,"['k-pop', 'korean r&b']",Pop,unknown,white,0.005260089,0.18191226,0.014036096,0.7987915,66
Crypt The Warchild,0.0457,0.594,366067,0.913,0.000191,0.284,-4.545,0.294,92.038,0.735,11,0,1,['philly rap'],Rap,female,white,0.001489647,0.0759287,0.012096391,0.9104853,52
Crystal Gayle,0.6265,0.58075,185060,0.3565875,0.017499375,0.1618125,-11.89775,0.046525,112.9335,0.430625,6,1,16,"['adult standards', 'classic country pop', 'country', 'mellow gold']",Country,female,white,0.001827555,0.11063677,0.011945683,0.87558997,42.625
Cuban Link,0.101733333,0.643,288942.3333,0.762666667,0,0.363666667,-4.987666667,0.438,156.093,0.578333333,7,1,3,"['bronx hip hop', 'hip hop cubano']",Hip-hop,unknown,white,0.010218987,0.016035052,0.05037446,0.92337155,40.66666667
Cuco,0.489804762,0.562333333,263895.3333,0.650047619,0.170239467,0.141190476,-7.06947619,0.060657143,119.567619,0.449304762,0,1,21,"['bedroom pop', 'dream pop']",Pop,unknown,hispanic,0.0363484,0.015568859,0.5594964,0.38858634,65.57142857
Cuete,0.556,0.775,222973,0.528,0,0.225,-6.921,0.137,78.008,0.663,10,1,1,"['chicano rap', 'latin hip hop']",Hip-hop,unknown,hispanic,0.027400443,0.008524598,0.7529654,0.21110958,40
Cults,0.0930025,0.40975,223033.25,0.69175,0.2106,0.201325,-7.2845,0.0528,144.261,0.285,4,1,8,"['alternative dance', 'chillwave', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'nu gaze', 'shimmer pop']",EDM,unknown,white,0.002070393,0.0826502,0.008634158,0.90664524,56.5
Cultura Profética,0.304466667,0.7702,286939.6,0.5728,0.058104854,0.184326667,-7.4228,0.08878,116.4662,0.698466667,11,0,30,"['latin alternative', 'reggae en espanol', 'rock en espanol']",Rock,unknown,white,0.007628458,0.012589345,0.009134518,0.9706477,55.2
Curren$y,0.1715,0.635909091,252610.1818,0.679,0,0.182936364,-6.259181818,0.200618182,98.29581818,0.454454545,9,1,11,"['alternative hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'new orleans rap', 'pop rap', 'rap', 'southern hip hop', 'underground hip hop']",Hip-hop,unknown,white,0.002157672,0.0923192,0.009977469,0.8955456,49.63636364
Curtis Counce,0.8055,0.44375,265891.25,0.185075,0.300766025,0.1326,-18.37725,0.041575,138.793,0.38225,5,0,4,['jazz double bass'],Jazz,male,white,0.006661843,0.18324417,0.016184798,0.7939092,3.75
Curtis Fuller,0.853904762,0.53447619,364490.1905,0.399495238,0.167691595,0.125085714,-12.15095238,0.043533333,114.559381,0.568761905,3,1,21,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz brass', 'jazz trombone', 'soul jazz']",Jazz,male,white,0.003408811,0.0584841,0.018588813,0.9195183,12.52380952
Curtis Stigers,0.294,0.5325,238033.5,0.728,1.99E-05,0.10325,-4.6845,0.0367,94.5745,0.392,11,1,2,"['adult standards', 'contemporary vocal jazz', 'vocal jazz']",Jazz,male,white,0.00226444,0.09280698,0.018476887,0.8864517,46.5
CyHi The Prynce,0.14835,0.632,336373.5,0.707,0,0.4905,-5.36,0.323,84.615,0.3865,7,1,2,"['atl hip hop', 'southern hip hop', 'trap']",Hip-hop,female,white,0.004049216,0.17568026,0.016108047,0.8041625,53
Cyndi Lauper,0.267700829,0.6442,235666.7143,0.663142857,0.004405417,0.223108571,-8.935714286,0.038391429,123.3248286,0.641805714,6,1,70,"['dance pop', 'dance rock', 'europop', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'soft rock']",EDM,female,white,0.00369914,0.007492339,0.016775683,0.9720328,45.17142857
Cypress Hill,0.052873608,0.764618557,202422.2784,0.566783505,0.240626152,0.234023711,-12.28242268,0.285791753,111.9449794,0.549061856,7,1,97,"['chicano rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'rap rock', 'west coast rap']",Hip-hop,unknown,white,0.002184658,0.111451894,0.015296466,0.87106705,43.05154639
Cypress Spring,0.0806,0.692,225579,0.846,0,0.0466,-5.773,0.183,139.983,0.563,11,0,1,"['country rap', 'redneck']",Country,female,white,0.004159049,0.2031297,0.016825855,0.77588534,57
Cyprien Katsaris,0.991,0.31,233107,0.0532,0.913,0.0917,-26.802,0.0401,67.711,0.0719,4,1,2,['classical piano'],Classical,male,white,0.002525584,0.032694124,0.009481405,0.95529896,57
Czech Philharmonic Orchestra,0.962,0.141,624133,0.0464,0.933,0.125,-25.399,0.0441,101.082,0.039,7,1,1,"['classical', 'classical performance', 'orchestra']",Classical,unknown,white,0.44804105,0.033728357,0.022328699,0.49590182,18
Céline Dion,0.469909485,0.438804124,269380.0928,0.47514433,0.001197468,0.175553608,-9.187123711,0.036498969,120.6412887,0.250635052,1,1,97,"['canadian pop', 'dance pop']",EDM,female,white,0.003649875,0.15463687,0.011991587,0.8297217,52.80412371
César Franck,0.921064516,0.226422581,498011.871,0.139503226,0.681533548,0.126748387,-20.05041935,0.041512903,100.6668387,0.099619355,2,1,31,"['classical', 'late romantic era']",Classical,male,white,0.003724235,0.18595879,0.008971294,0.80134565,4.419354839
Código FN,0.337,0.795,229565,0.731,0,0.0935,-6.949,0.041,103.509,0.88,4,0,2,"['corrido', 'corridos tumbados', 'regional mexican pop']",Pop,unknown,white,0.00505049,0.18031639,0.021733368,0.7928997,73
D-Loc,0.0511,0.612,391600,0.862,0,0.165,-3.732,0.127,133.788,0.304,2,1,2,"['latin arena pop', 'latin pop', 'spanish pop', 'spanish pop rock']",Pop,unknown,white,0.42919093,0.012404105,0.044196818,0.5142081,49
D. Brubeck,0.894333333,0.505833333,377402.3333,0.22325,0.370266667,0.108233333,-16.42,0.044316667,114.7146667,0.424,10,0,6,"['bebop', 'contemporary post-bop', 'cool jazz', 'jazz', 'jazz quartet']",Jazz,unknown,white,0.001340374,0.005625087,0.004581877,0.9884526,4.666666667
D. Smith,0.186,0.787,269533,0.479,0.000764,0.111,-8.248,0.128,149.995,0.715,1,0,2,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country pop', 'country road', 'modern country rock']",Country,unknown,white,0.002019441,0.2472347,0.014485383,0.7362605,50
D.E.A. Dead End Alliance,0.0279,0.739,324973,0.666,0,0.123,-5.092,0.283,168.317,0.609,11,0,1,"['dirty texas rap', 'houston rap']",Rap,unknown,white,0.006337521,0.09279538,0.011490059,0.88937706,35
D.I.T.C.,0.069,0.756,222440,0.854,0,0.0832,-4.918,0.309,92.866,0.92,9,1,1,"['alternative hip hop', 'bronx hip hop', 'hardcore hip hop', 'turntablism']",Hip-hop,unknown,api,0.562272,0.073607,0.07148705,0.29263395,40
D/O,0.0011,0.571,233600,0.953,0.000606,0.226,-5.601,0.0548,137.965,0.601,8,1,2,"['contemporary country', 'country road']",Country,unknown,api,0.562272,0.07360698,0.07148705,0.29263392,64
D12,0.130176844,0.768844444,293581.5556,0.753955556,0.001471486,0.196,-4.178577778,0.253017778,106.6549778,0.569377778,11,0,45,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'rap rock', 'southern hip hop']",Hip-hop,unknown,api,0.562272,0.07360698,0.07148705,0.29263392,50.51111111
D33J,0.719,0.44,199709,0.242,0.834,0.11,-12.307,0.0316,124.968,0.0446,0,1,1,"['abstract beats', 'underground hip hop']",Hip-hop,unknown,api,0.562272,0.073607,0.07148705,0.29263395,64
DCMBR,0.302,0.811,206593,0.574,0,0.0865,-7.003,0.18,96.993,0.546,5,0,2,['trap soul'],Rap,unknown,white,0.008504524,0.012807117,0.022668561,0.95601976,60
DEAN,0.163921167,0.5895,230997.5,0.613333333,0,0.19605,-5.5375,0.0923,118.0958333,0.455333333,8,1,6,"['australian pop', 'pop']",Pop,unknown,white,0.006117943,0.20622893,0.020373072,0.76728004,62.83333333
DEV,0.019696,0.628,219368,0.7894,0.0003656,0.18824,-6.56,0.21864,122.5526,0.656,3,1,5,"['contemporary country', 'country pop', 'modern country rock']",Country,unknown,white,0.2757896,0.08128508,0.13294168,0.5099836,58.4
DJ Alex,0.0141,0.444,343400,0.958,0.00102,0.34,-5.827,0.274,149.993,0.604,10,0,2,['cumbia pop'],Pop,male,white,0.19882677,0.033222087,0.036229186,0.73172194,40
DJ Babu,0.129,0.66,210733,0.943,0,0.557,-4.166,0.277,93.696,0.599,1,0,1,"['alternative hip hop', 'east coast hip hop', 'turntablism']",Hip-hop,male,white,0.37534764,0.04267728,0.069130965,0.5128441,38
DJ Clue,0.110025,0.72775,288873.5,0.702,4.80E-07,0.34475,-5.85625,0.367,124.27,0.52325,6,1,4,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop']",Hip-hop,unknown,white,0.008746923,0.28373563,0.033687953,0.67382944,39.75
DJ DMD,0.00947,0.829,286760,0.659,0,0.368,-5.949,0.205,167.899,0.761,4,1,1,"['dirty south rap', 'dirty texas rap']",Rap,unknown,white,0.24836446,0.21898311,0.071005486,0.461647,45
DJ Drama,0.1105,0.517833333,282549.5,0.722,0,0.155766667,-5.668666667,0.316966667,104.8978333,0.409833333,3,0,6,"['dirty south rap', 'gangster rap', 'hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Hip-hop,unknown,white,0.19777648,0.05161625,0.121558696,0.6290486,53.66666667
DJ ESCO,0.061066667,0.768666667,251031,0.610333333,0,0.179333333,-8.575333333,0.0542,130.4226667,0.196666667,1,1,3,"['atl hip hop', 'atl trap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",Hip-hop,unknown,white,0.042982217,0.06094113,0.39504448,0.50103223,56
DJ Felli Fel,0.156333333,0.682,231169,0.685333333,0,0.1536,-6.522,0.222466667,103.634,0.328333333,3,1,3,['pop rap'],Pop,unknown,white,0.010809134,0.05658115,0.027309136,0.90530056,45
DJ Fresh,0.173374,0.512666667,238120,0.920333333,0.026433333,0.388333333,-2.479666667,0.122733333,175.986,0.246666667,0,1,3,"['gangster rap', 'hip hop', 'old school hip hop', 'philly rap', 'rap']",Hip-hop,unknown,white,0.002304271,0.080290765,0.01105023,0.9063548,56.66666667
DJ Jazzy Jeff,0.029,0.782,250200,0.639,0,0.197,-8.154,0.365,95.116,0.487,1,1,1,"['gangster rap', 'hip hop', 'old school hip hop', 'philly rap', 'rap']",Hip-hop,male,white,0.002133282,0.01613677,0.012711825,0.96901816,47
DJ Kay Slay,0.0207,0.74,286640,0.849,0,0.512,-4.465,0.2,82.235,0.469,11,0,1,['battle rap'],Rap,male,white,0.003902555,0.019501176,0.016643226,0.959953,41
DJ Khaled,0.0569272,0.634540541,261087.4054,0.753162162,3.46E-07,0.297567568,-4.453297297,0.159467568,125.8006757,0.482432432,10,0,37,"['dance pop', 'dirty south rap', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",EDM,male,api,0.6314906,0.058016267,0.03221869,0.27827448,57.2972973
DJ Kool,0.1524,0.645666667,271222,0.906,0,0.593,-6.246666667,0.355,101.8316667,0.548666667,7,1,6,['old school hip hop'],Hip-hop,unknown,white,0.004350991,0.018711353,0.013893809,0.96304387,46.66666667
DJ Luian,0.416490909,0.809,281683,0.589,1.09E-07,0.216963636,-7.052818182,0.148154545,127.3702727,0.555454545,11,0,11,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'tropical']",Hip-hop,unknown,white,0.030732317,0.03574182,0.2297042,0.7038217,71.63636364
DJ Nelson,0.3414,0.825,237863.6,0.6362,0.0002728,0.09516,-6.624,0.17032,98.0456,0.7386,5,0,5,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'tropical']",Hip-hop,male,white,0.00173542,0.18354273,0.016073894,0.79864794,56.6
DJ Paul,0.06619,0.907,283700,0.716,0,0.08335,-6.77,0.189,146.4305,0.528,2,1,2,"['bounce', 'crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'phonk', 'trap', 'underground hip hop']",Hip-hop,male,white,0.020761898,0.17804629,0.031434976,0.7697568,40
DJ Premier,0.19084,0.703,207618.8,0.7726,0.002121106,0.17588,-5.7596,0.3072,122.135,0.671,11,1,10,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'jazz boom bap', 'turntablism']",Hip-hop,unknown,white,0.003509583,0.13514955,0.021337222,0.8400036,59
DJ Quik,0.075121538,0.856634615,263964.3462,0.558403846,0.035363889,0.179407692,-9.318115385,0.190926923,105.1929615,0.688057692,6,0,52,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hyphy', 'popping', 'rap', 'southern hip hop', 'west coast rap']",Hip-hop,unknown,white,0.18163005,0.019023381,0.10140469,0.6979419,39.96153846
DJ Sammy,0.0011,0.571,233600,0.953,0.000606,0.226,-5.601,0.0548,137.965,0.601,8,1,1,"['eurodance', 'europop']",EDM,male,white,0.025227517,0.15534309,0.024353758,0.79507565,64
DJ Screw,0.094544444,0.797777778,297315.7778,0.542666667,0.100746951,0.383,-10.29244444,0.221844444,129.1578889,0.562666667,1,1,9,"['chopped and screwed', 'crunk', 'dirty south rap', 'gangster rap', 'houston rap', 'trap', 'underground hip hop']",Hip-hop,unknown,white,0.009548496,0.19617866,0.016208256,0.77806455,38.33333333
DJ Shadow,0.446584516,0.584580645,286223,0.697451613,0.598316648,0.234103226,-8.554774194,0.136258065,118.5109677,0.510645161,8,0,31,"['big beat', 'downtempo', 'electronica', 'hip hop', 'trip hop', 'turntablism']",EDM,unknown,white,0.013235632,0.0791882,0.01212115,0.895455,44.64516129
DJ Snake,0.098742143,0.704428571,214039.7857,0.788714286,0.110750066,0.261164286,-4.239642857,0.110107143,114.5673571,0.40775,8,0,14,"['dance pop', 'edm', 'electro house', 'electronic trap', 'pop', 'pop rap']",EDM,unknown,white,0.003277503,0.08308687,0.005494274,0.9081414,71.85714286
DMX,0.131969023,0.72496124,245040.7132,0.728124031,3.87E-05,0.210212403,-6.915255814,0.328283721,109.4210543,0.527607752,10,0,129,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",Hip-hop,unknown,white,0.29550287,0.13020198,0.079560645,0.49473447,46.10077519
DNCE,0.147165,0.649,221413.25,0.73425,0,0.149475,-5.368,0.07055,120.994,0.82825,7,1,8,"['dance pop', 'pop', 'pop rock', 'post-teen pop']",EDM,unknown,white,0.003708057,0.16935521,0.010940674,0.815996,68.75
DNMO,0.0188,0.601,182400,0.591,0.0766,0.126,-7.407,0.0337,150.044,0.37,5,0,2,['uk dance'],EDM,unknown,white,0.037584182,0.046738677,0.2710235,0.6446537,59
DRAM,0.388266667,0.784,204457.3333,0.5255,4.52E-06,0.104616667,-7.348,0.127883333,136.1566667,0.543,9,1,6,"['pop rap', 'rap', 'trap']",Pop,unknown,white,0.028055793,0.15470041,0.016559301,0.8006845,58.33333333
DVBBS,0.018986667,0.73,203042,0.766,0.252926533,0.1494,-5.404666667,0.0395,121.6443333,0.359,5,0,3,"['big room', 'canadian electronic', 'deep big room', 'edm', 'electro house', 'pop edm', 'tropical house']",EDM,unknown,white,0.004910141,0.10905793,0.025618372,0.86041355,63.66666667
Da Brat,0.078743125,0.8286875,235236.6875,0.5830625,0.000471712,0.1217375,-9.0418125,0.2319875,103.5155,0.6918125,6,1,16,"['chicago rap', 'gangster rap', 'hip hop', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'rap', 'urban contemporary']",Hip-hop,androgynous,white,0.005368931,0.13794608,0.024343172,0.8323418,47.75
DaBaby,0.093112929,0.829282828,165676.0101,0.657626263,2.30E-06,0.170425253,-5.782575758,0.284725253,129.6275859,0.629373737,1,1,99,"['nc hip hop', 'rap']",Hip-hop,unknown,white,0.010720759,0.1553437,0.021181956,0.8127536,70.04040404
DaVido,0.2571,0.891666667,223689.3333,0.698,0.00059,0.0687,-4.632,0.064366667,104.9663333,0.751,5,1,3,"['afropop', 'ghanaian hip hop', 'nigerian pop']",Hip-hop,unknown,white,0.12006711,0.009221402,0.25903505,0.61167645,66
Dabin,0.251,0.422,297782,0.677,3.55E-06,0.16,-5.76,0.0365,150.131,0.146,11,1,1,"['canadian electronic', 'catstep', 'chillstep', 'edm', 'electropop', 'melodic dubstep', 'pop edm']",EDM,unknown,white,0.019030916,0.09472929,0.045965686,0.84027416,63
Daddy Yankee,0.151910625,0.7576875,226751.7778,0.814222222,0.003293281,0.190216667,-4.883076389,0.106913889,114.7690417,0.731840278,2,1,144,"['latin', 'latin hip hop', 'reggaeton', 'tropical']",Hip-hop,unknown,white,0.005947884,0.049316023,0.02068715,0.92404896,62.31944444
Dale Clevenger,0.99,0.216,283133,0.00843,0.845,0.111,-27.064,0.0401,70.452,0.144,8,1,1,['classical horn'],Classical,male,white,0.002669768,0.023133874,0.014373844,0.95982254,33
DallasK,0.00259,0.66,254879,0.652,0,0.0673,-4.747,0.0582,127.977,0.167,8,1,2,"['complextro', 'deep big room', 'electro house', 'pop edm']",EDM,unknown,white,0.003138212,0.037936945,0.017846873,0.94107795,56
Dalmata,0.203633333,0.799333333,241462.6667,0.740666667,0.011,0.090766667,-6.433333333,0.127566667,119.0056667,0.782666667,2,1,6,"['latin', 'latin hip hop', 'reggaeton', 'tropical']",Hip-hop,unknown,white,0.006711423,0.005393724,0.011099701,0.97679514,64.66666667
